Time,Open,High,Low,Close,Volume
03.06.2013 13:45:00.000,1.29705,1.29706,1.29556,1.29620,4824.6900
03.06.2013 14:00:00.000,1.29620,1.30185,1.29620,1.30168,10188.2800
03.06.2013 14:15:00.000,1.30170,1.30383,1.30153,1.30323,7596.3900
03.06.2013 14:30:00.000,1.30323,1.30324,1.30133,1.30160,5663.6600
03.06.2013 14:45:00.000,1.30160,1.30371,1.30145,1.30286,6306.9300
03.06.2013 15:00:00.000,1.30285,1.30764,1.30257,1.30756,6888.5100
03.06.2013 15:15:00.000,1.30756,1.31074,1.30748,1.30823,8956.8400
03.06.2013 15:30:00.000,1.30822,1.30894,1.30762,1.30812,5350.4300
03.06.2013 15:45:00.000,1.30811,1.30969,1.30810,1.30968,4402.2500
03.06.2013 16:00:00.000,1.30965,1.30984,1.30843,1.30854,3787.4300
03.06.2013 16:15:00.000,1.30854,1.30985,1.30853,1.30903,3112.7200
03.06.2013 16:30:00.000,1.30903,1.30965,1.30845,1.30849,2487.2800
03.06.2013 16:45:00.000,1.30845,1.30930,1.30791,1.30833,3367.8200
03.06.2013 17:00:00.000,1.30833,1.30889,1.30821,1.30882,2373.6600
03.06.2013 17:15:00.000,1.30884,1.30910,1.30852,1.30870,2086.3000
03.06.2013 17:30:00.000,1.30866,1.30935,1.30861,1.30935,1980.1800
03.06.2013 17:45:00.000,1.30935,1.31028,1.30902,1.30906,2781.1600
03.06.2013 18:00:00.000,1.30905,1.30905,1.30825,1.30832,2270.0400
03.06.2013 18:15:00.000,1.30832,1.30859,1.30820,1.30832,1671.8100
03.06.2013 18:30:00.000,1.30832,1.30854,1.30810,1.30849,1550.4100
03.06.2013 18:45:00.000,1.30849,1.30878,1.30698,1.30740,3166.5800
03.06.2013 19:00:00.000,1.30742,1.30764,1.30727,1.30744,1877.4400
03.06.2013 19:15:00.000,1.30743,1.30753,1.30691,1.30734,1271.7500
03.06.2013 19:30:00.000,1.30735,1.30739,1.30704,1.30733,1179.8400
03.06.2013 19:45:00.000,1.30733,1.30742,1.30703,1.30706,1269.3700
03.06.2013 20:00:00.000,1.30706,1.30731,1.30678,1.30695,945.0100
03.06.2013 20:15:00.000,1.30694,1.30712,1.30687,1.30694,739.1200
03.06.2013 20:30:00.000,1.30694,1.30728,1.30689,1.30711,862.6500
03.06.2013 20:45:00.000,1.30711,1.30785,1.30692,1.30757,1527.1600
03.06.2013 21:00:00.000,1.30757,1.30786,1.30740,1.30762,579.8200
03.06.2013 21:15:00.000,1.30765,1.30766,1.30727,1.30754,523.6900
03.06.2013 21:30:00.000,1.30749,1.30757,1.30732,1.30740,482.2300
03.06.2013 21:45:00.000,1.30740,1.30743,1.30688,1.30699,908.0900
03.06.2013 22:00:00.000,1.30701,1.30715,1.30657,1.30714,1441.4300
03.06.2013 22:15:00.000,1.30713,1.30738,1.30695,1.30697,925.9400
03.06.2013 22:30:00.000,1.30695,1.30700,1.30662,1.30682,1182.8200
03.06.2013 22:45:00.000,1.30682,1.30716,1.30680,1.30711,539.2600
03.06.2013 23:00:00.000,1.30711,1.30714,1.30650,1.30664,862.5800
03.06.2013 23:15:00.000,1.30666,1.30709,1.30665,1.30692,948.0600
03.06.2013 23:30:00.000,1.30692,1.30703,1.30682,1.30695,643.8600
03.06.2013 23:45:00.000,1.30697,1.30751,1.30674,1.30704,1277.9900
04.06.2013 00:00:00.000,1.30702,1.30714,1.30642,1.30712,1931.5800
04.06.2013 00:15:00.000,1.30712,1.30765,1.30697,1.30716,1925.6300
04.06.2013 00:30:00.000,1.30716,1.30772,1.30682,1.30760,1547.4700
04.06.2013 00:45:00.000,1.30758,1.30802,1.30738,1.30799,1669.2200
04.06.2013 01:00:00.000,1.30799,1.30799,1.30691,1.30702,1760.8000
04.06.2013 01:15:00.000,1.30701,1.30704,1.30639,1.30649,1581.6500
04.06.2013 01:30:00.000,1.30649,1.30707,1.30630,1.30632,1490.4600
04.06.2013 01:45:00.000,1.30635,1.30672,1.30635,1.30654,1122.6400
04.06.2013 02:00:00.000,1.30654,1.30691,1.30608,1.30664,1677.0100
04.06.2013 02:15:00.000,1.30664,1.30691,1.30622,1.30622,1042.8400
04.06.2013 02:30:00.000,1.30624,1.30650,1.30610,1.30612,789.1700
04.06.2013 02:45:00.000,1.30611,1.30635,1.30602,1.30632,1146.5900
04.06.2013 03:00:00.000,1.30630,1.30642,1.30621,1.30631,1077.6900
04.06.2013 03:15:00.000,1.30631,1.30642,1.30622,1.30623,963.4100
04.06.2013 03:30:00.000,1.30623,1.30632,1.30598,1.30621,1202.4300
04.06.2013 03:45:00.000,1.30619,1.30624,1.30566,1.30575,1167.1900
04.06.2013 04:00:00.000,1.30577,1.30632,1.30575,1.30627,998.1700
04.06.2013 04:15:00.000,1.30629,1.30635,1.30598,1.30618,766.0200
04.06.2013 04:30:00.000,1.30618,1.30641,1.30594,1.30603,1786.5800
04.06.2013 04:45:00.000,1.30603,1.30637,1.30594,1.30612,1132.6200
04.06.2013 05:00:00.000,1.30611,1.30624,1.30580,1.30587,1249.9700
04.06.2013 05:15:00.000,1.30587,1.30620,1.30567,1.30603,1457.8100
04.06.2013 05:30:00.000,1.30603,1.30646,1.30574,1.30614,1680.0300
04.06.2013 05:45:00.000,1.30614,1.30674,1.30607,1.30667,2239.7800
04.06.2013 06:00:00.000,1.30665,1.30677,1.30592,1.30592,1788.4300
04.06.2013 06:15:00.000,1.30592,1.30635,1.30538,1.30594,3162.2700
04.06.2013 06:30:00.000,1.30593,1.30629,1.30515,1.30592,3169.1600
04.06.2013 06:45:00.000,1.30591,1.30647,1.30577,1.30644,3020.3200
04.06.2013 07:00:00.000,1.30644,1.30839,1.30636,1.30821,5691.5100
04.06.2013 07:15:00.000,1.30821,1.30858,1.30729,1.30775,4232.4500
04.06.2013 07:30:00.000,1.30774,1.30795,1.30630,1.30632,3827.8800
04.06.2013 07:45:00.000,1.30631,1.30691,1.30600,1.30656,3477.6000
04.06.2013 08:00:00.000,1.30654,1.30779,1.30652,1.30754,4346.7500
04.06.2013 08:15:00.000,1.30754,1.30846,1.30734,1.30825,3636.4900
04.06.2013 08:30:00.000,1.30825,1.30881,1.30759,1.30785,3824.9500
04.06.2013 08:45:00.000,1.30785,1.30794,1.30674,1.30676,3009.9200
04.06.2013 09:00:00.000,1.30683,1.30765,1.30675,1.30753,2792.9700
04.06.2013 09:15:00.000,1.30751,1.30797,1.30739,1.30782,2746.3100
04.06.2013 09:30:00.000,1.30781,1.30846,1.30722,1.30804,2914.0700
04.06.2013 09:45:00.000,1.30804,1.30832,1.30754,1.30760,3041.9400
04.06.2013 10:00:00.000,1.30761,1.30775,1.30734,1.30744,2239.9000
04.06.2013 10:15:00.000,1.30745,1.30824,1.30734,1.30817,2636.1700
04.06.2013 10:30:00.000,1.30817,1.30885,1.30773,1.30843,3031.2000
04.06.2013 10:45:00.000,1.30842,1.30944,1.30820,1.30875,4356.2000
04.06.2013 11:00:00.000,1.30875,1.30954,1.30843,1.30947,3495.1500
04.06.2013 11:15:00.000,1.30948,1.30974,1.30835,1.30874,2692.5900
04.06.2013 11:30:00.000,1.30872,1.30893,1.30832,1.30873,2729.6300
04.06.2013 11:45:00.000,1.30873,1.30935,1.30800,1.30818,3072.0400
04.06.2013 12:00:00.000,1.30816,1.31012,1.30816,1.30938,5539.5800
04.06.2013 12:15:00.000,1.30937,1.30962,1.30836,1.30873,3886.5900
04.06.2013 12:30:00.000,1.30870,1.30881,1.30676,1.30690,5844.6600
04.06.2013 12:45:00.000,1.30694,1.30725,1.30650,1.30705,3470.2400
04.06.2013 13:00:00.000,1.30704,1.30708,1.30577,1.30614,4252.9200
04.06.2013 13:15:00.000,1.30614,1.30738,1.30560,1.30667,4935.1200
04.06.2013 13:30:00.000,1.30667,1.30772,1.30571,1.30713,6552.3600
04.06.2013 13:45:00.000,1.30713,1.30716,1.30592,1.30655,5885.3100
04.06.2013 14:00:00.000,1.30653,1.30715,1.30565,1.30589,5598.1200
04.06.2013 14:15:00.000,1.30586,1.30589,1.30432,1.30482,6387.6500
04.06.2013 14:30:00.000,1.30482,1.30611,1.30418,1.30584,5191.9800
04.06.2013 14:45:00.000,1.30584,1.30741,1.30564,1.30709,5756.5900
04.06.2013 15:00:00.000,1.30710,1.30884,1.30682,1.30800,6271.7700
04.06.2013 15:15:00.000,1.30799,1.30826,1.30701,1.30746,4346.5800
04.06.2013 15:30:00.000,1.30746,1.30795,1.30702,1.30752,3080.1700
04.06.2013 15:45:00.000,1.30752,1.30888,1.30730,1.30742,3483.7500
04.06.2013 16:00:00.000,1.30742,1.30757,1.30635,1.30705,3359.7600
04.06.2013 16:15:00.000,1.30704,1.30705,1.30612,1.30633,2355.8000
04.06.2013 16:30:00.000,1.30635,1.30706,1.30596,1.30697,3012.8500
04.06.2013 16:45:00.000,1.30695,1.30730,1.30684,1.30703,2134.8900
04.06.2013 17:00:00.000,1.30703,1.30713,1.30638,1.30645,1726.3200
04.06.2013 17:15:00.000,1.30645,1.30704,1.30621,1.30675,2016.0200
04.06.2013 17:30:00.000,1.30674,1.30701,1.30626,1.30643,1711.9600
04.06.2013 17:45:00.000,1.30641,1.30704,1.30606,1.30693,2660.0200
04.06.2013 18:00:00.000,1.30693,1.30721,1.30670,1.30705,1943.3000
04.06.2013 18:15:00.000,1.30705,1.30706,1.30664,1.30695,2324.4700
04.06.2013 18:30:00.000,1.30694,1.30828,1.30683,1.30793,2671.5800
04.06.2013 18:45:00.000,1.30793,1.30849,1.30776,1.30813,2312.6600
04.06.2013 19:00:00.000,1.30814,1.30838,1.30770,1.30783,1332.5900
04.06.2013 19:15:00.000,1.30782,1.30805,1.30763,1.30782,1700.8600
04.06.2013 19:30:00.000,1.30783,1.30845,1.30777,1.30824,1381.0300
04.06.2013 19:45:00.000,1.30824,1.30869,1.30805,1.30807,1781.1600
04.06.2013 20:00:00.000,1.30808,1.30894,1.30808,1.30872,1433.8400
04.06.2013 20:15:00.000,1.30872,1.30886,1.30815,1.30822,1185.1300
04.06.2013 20:30:00.000,1.30821,1.30835,1.30800,1.30819,906.4300
04.06.2013 20:45:00.000,1.30818,1.30820,1.30789,1.30805,873.2900
04.06.2013 21:00:00.000,1.30809,1.30831,1.30785,1.30820,727.4700
04.06.2013 21:15:00.000,1.30820,1.30884,1.30800,1.30839,1325.3300
04.06.2013 21:30:00.000,1.30838,1.30875,1.30838,1.30845,462.6400
04.06.2013 21:45:00.000,1.30845,1.30868,1.30810,1.30821,548.5900
04.06.2013 22:00:00.000,1.30821,1.30825,1.30805,1.30805,716.2500
04.06.2013 22:15:00.000,1.30804,1.30813,1.30780,1.30809,755.7000
04.06.2013 22:30:00.000,1.30808,1.30808,1.30770,1.30770,343.6500
04.06.2013 22:45:00.000,1.30770,1.30811,1.30770,1.30783,602.6900
04.06.2013 23:00:00.000,1.30784,1.30811,1.30750,1.30764,762.4900
04.06.2013 23:15:00.000,1.30764,1.30787,1.30742,1.30785,732.1700
04.06.2013 23:30:00.000,1.30783,1.30783,1.30745,1.30778,729.6200
04.06.2013 23:45:00.000,1.30778,1.30789,1.30710,1.30715,1045.6400
05.06.2013 00:00:00.000,1.30714,1.30720,1.30660,1.30708,1703.2700
05.06.2013 00:15:00.000,1.30708,1.30767,1.30708,1.30721,1557.5900
05.06.2013 00:30:00.000,1.30721,1.30724,1.30662,1.30684,1483.9200
05.06.2013 00:45:00.000,1.30684,1.30718,1.30652,1.30686,1523.2000
05.06.2013 01:00:00.000,1.30686,1.30741,1.30686,1.30728,1411.0500
05.06.2013 01:15:00.000,1.30728,1.30738,1.30705,1.30727,1071.1800
05.06.2013 01:30:00.000,1.30727,1.30738,1.30670,1.30674,2014.5100
05.06.2013 01:45:00.000,1.30674,1.30750,1.30674,1.30736,1454.4900
05.06.2013 02:00:00.000,1.30736,1.30772,1.30715,1.30767,1253.0400
05.06.2013 02:15:00.000,1.30767,1.30845,1.30764,1.30811,1036.3300
05.06.2013 02:30:00.000,1.30812,1.30923,1.30782,1.30865,2629.5300
05.06.2013 02:45:00.000,1.30865,1.30889,1.30833,1.30842,1888.8800
05.06.2013 03:00:00.000,1.30842,1.30870,1.30816,1.30835,1514.2500
05.06.2013 03:15:00.000,1.30835,1.30848,1.30817,1.30845,1421.0700
05.06.2013 03:30:00.000,1.30843,1.30897,1.30796,1.30857,2849.7100
05.06.2013 03:45:00.000,1.30856,1.30947,1.30834,1.30894,3243.9100
05.06.2013 04:00:00.000,1.30894,1.30963,1.30862,1.30892,2356.7300
05.06.2013 04:15:00.000,1.30892,1.30947,1.30856,1.30856,3312.5200
05.06.2013 04:30:00.000,1.30856,1.30909,1.30843,1.30859,1828.3600
05.06.2013 04:45:00.000,1.30859,1.30917,1.30846,1.30900,1951.2300
05.06.2013 05:00:00.000,1.30900,1.30908,1.30849,1.30861,1639.1400
05.06.2013 05:15:00.000,1.30861,1.30915,1.30857,1.30883,1386.5500
05.06.2013 05:30:00.000,1.30884,1.30926,1.30846,1.30880,2147.3400
05.06.2013 05:45:00.000,1.30878,1.30915,1.30872,1.30872,1808.1100
05.06.2013 06:00:00.000,1.30872,1.30997,1.30868,1.30951,2887.3400
05.06.2013 06:15:00.000,1.30951,1.30977,1.30879,1.30976,2800.1400
05.06.2013 06:30:00.000,1.30976,1.31071,1.30933,1.30959,4472.8400
05.06.2013 06:45:00.000,1.30959,1.30980,1.30747,1.30753,3938.2500
05.06.2013 07:00:00.000,1.30755,1.30784,1.30666,1.30749,5232.7300
05.06.2013 07:15:00.000,1.30749,1.30852,1.30708,1.30788,3820.5300
05.06.2013 07:30:00.000,1.30789,1.30875,1.30760,1.30820,4150.6700
05.06.2013 07:45:00.000,1.30820,1.30843,1.30756,1.30784,4054.9700
05.06.2013 08:00:00.000,1.30784,1.30804,1.30741,1.30775,2989.6500
05.06.2013 08:15:00.000,1.30775,1.30823,1.30757,1.30759,3578.5700
05.06.2013 08:30:00.000,1.30759,1.30759,1.30679,1.30732,4244.9100
05.06.2013 08:45:00.000,1.30732,1.30755,1.30563,1.30621,4377.5200
05.06.2013 09:00:00.000,1.30621,1.30667,1.30529,1.30653,4874.4800
05.06.2013 09:15:00.000,1.30652,1.30685,1.30634,1.30663,2923.5400
05.06.2013 09:30:00.000,1.30662,1.30736,1.30649,1.30706,2975.2700
05.06.2013 09:45:00.000,1.30706,1.30708,1.30617,1.30625,2781.3400
05.06.2013 10:00:00.000,1.30627,1.30675,1.30627,1.30646,2825.4700
05.06.2013 10:15:00.000,1.30646,1.30649,1.30550,1.30625,3582.4300
05.06.2013 10:30:00.000,1.30625,1.30680,1.30597,1.30672,3347.2800
05.06.2013 10:45:00.000,1.30671,1.30671,1.30590,1.30634,2950.2500
05.06.2013 11:00:00.000,1.30633,1.30655,1.30591,1.30635,2578.6100
05.06.2013 11:15:00.000,1.30636,1.30664,1.30606,1.30656,2620.0500
05.06.2013 11:30:00.000,1.30657,1.30724,1.30646,1.30695,3192.8700
05.06.2013 11:45:00.000,1.30695,1.30707,1.30645,1.30673,2916.4600
05.06.2013 12:00:00.000,1.30673,1.30705,1.30634,1.30660,3094.8500
05.06.2013 12:15:00.000,1.30651,1.31142,1.30651,1.30942,9123.8100
05.06.2013 12:30:00.000,1.30948,1.31066,1.30865,1.30912,7342.0000
05.06.2013 12:45:00.000,1.30910,1.30931,1.30620,1.30704,7266.3100
05.06.2013 13:00:00.000,1.30707,1.30829,1.30697,1.30727,4779.5200
05.06.2013 13:15:00.000,1.30728,1.30748,1.30598,1.30682,4445.4200
05.06.2013 13:30:00.000,1.30683,1.30755,1.30640,1.30660,6656.0200
05.06.2013 13:45:00.000,1.30659,1.30749,1.30624,1.30724,4820.0300
05.06.2013 14:00:00.000,1.30730,1.30877,1.30658,1.30766,8332.4900
05.06.2013 14:15:00.000,1.30764,1.30852,1.30724,1.30755,6821.8400
05.06.2013 14:30:00.000,1.30755,1.30810,1.30700,1.30737,4952.1200
05.06.2013 14:45:00.000,1.30737,1.30960,1.30670,1.30847,6953.5300
05.06.2013 15:00:00.000,1.30849,1.30994,1.30812,1.30962,6688.6200
05.06.2013 15:15:00.000,1.30962,1.30963,1.30813,1.30835,5754.8300
05.06.2013 15:30:00.000,1.30832,1.30855,1.30735,1.30761,3871.2400
05.06.2013 15:45:00.000,1.30760,1.30891,1.30744,1.30884,2996.5800
05.06.2013 16:00:00.000,1.30884,1.30941,1.30860,1.30911,3385.2300
05.06.2013 16:15:00.000,1.30912,1.31004,1.30894,1.30906,4359.7600
05.06.2013 16:30:00.000,1.30909,1.30978,1.30900,1.30963,2387.0300
05.06.2013 16:45:00.000,1.30963,1.31018,1.30885,1.30889,3038.2000
05.06.2013 17:00:00.000,1.30887,1.30925,1.30860,1.30915,2643.3100
05.06.2013 17:15:00.000,1.30917,1.30927,1.30820,1.30839,2906.3100
05.06.2013 17:30:00.000,1.30838,1.30905,1.30837,1.30898,2534.3700
05.06.2013 17:45:00.000,1.30897,1.30942,1.30883,1.30898,2368.3700
05.06.2013 18:00:00.000,1.30898,1.30916,1.30832,1.30854,2254.0800
05.06.2013 18:15:00.000,1.30854,1.30889,1.30810,1.30874,1912.1400
05.06.2013 18:30:00.000,1.30875,1.30894,1.30798,1.30837,2233.0400
05.06.2013 18:45:00.000,1.30837,1.30873,1.30825,1.30863,1855.0800
05.06.2013 19:00:00.000,1.30863,1.30923,1.30851,1.30885,2127.1900
05.06.2013 19:15:00.000,1.30885,1.30948,1.30871,1.30942,1886.8200
05.06.2013 19:30:00.000,1.30941,1.31006,1.30898,1.30917,2221.3800
05.06.2013 19:45:00.000,1.30918,1.30938,1.30891,1.30905,1945.3300
05.06.2013 20:00:00.000,1.30907,1.30921,1.30903,1.30916,1042.1300
05.06.2013 20:15:00.000,1.30916,1.30950,1.30910,1.30941,1173.7300
05.06.2013 20:30:00.000,1.30942,1.30942,1.30870,1.30910,1166.8000
05.06.2013 20:45:00.000,1.30910,1.30953,1.30902,1.30927,1411.2400
05.06.2013 21:00:00.000,1.30929,1.30954,1.30906,1.30952,438.0500
05.06.2013 21:15:00.000,1.30958,1.30958,1.30916,1.30940,854.1000
05.06.2013 21:30:00.000,1.30938,1.30943,1.30916,1.30918,959.3500
05.06.2013 21:45:00.000,1.30918,1.30937,1.30915,1.30924,518.2500
05.06.2013 22:00:00.000,1.30924,1.30926,1.30907,1.30918,1075.2500
05.06.2013 22:15:00.000,1.30921,1.30928,1.30904,1.30908,705.8800
05.06.2013 22:30:00.000,1.30907,1.30910,1.30865,1.30885,814.9200
05.06.2013 22:45:00.000,1.30885,1.30920,1.30884,1.30918,368.5900
05.06.2013 23:00:00.000,1.30918,1.30947,1.30896,1.30941,933.3400
05.06.2013 23:15:00.000,1.30942,1.30973,1.30926,1.30956,1306.4200
05.06.2013 23:30:00.000,1.30956,1.30957,1.30903,1.30926,1432.6200
05.06.2013 23:45:00.000,1.30926,1.30937,1.30860,1.30865,1613.8700
06.06.2013 00:00:00.000,1.30864,1.30916,1.30838,1.30869,2436.2500
06.06.2013 00:15:00.000,1.30868,1.30895,1.30810,1.30814,3166.9100
06.06.2013 00:30:00.000,1.30814,1.30836,1.30749,1.30769,1912.1300
06.06.2013 00:45:00.000,1.30769,1.30822,1.30769,1.30798,2041.9200
06.06.2013 01:00:00.000,1.30800,1.30818,1.30776,1.30798,1276.6900
06.06.2013 01:15:00.000,1.30798,1.30852,1.30794,1.30850,1369.1100
06.06.2013 01:30:00.000,1.30850,1.30948,1.30837,1.30902,2170.2900
06.06.2013 01:45:00.000,1.30902,1.30969,1.30884,1.30917,1720.7600
06.06.2013 02:00:00.000,1.30917,1.30932,1.30895,1.30916,1284.4700
06.06.2013 02:15:00.000,1.30918,1.30974,1.30914,1.30927,1937.6400
06.06.2013 02:30:00.000,1.30927,1.30942,1.30914,1.30915,1120.5800
06.06.2013 02:45:00.000,1.30916,1.30931,1.30894,1.30899,1369.1500
06.06.2013 03:00:00.000,1.30902,1.30967,1.30897,1.30939,1662.8800
06.06.2013 03:15:00.000,1.30939,1.30959,1.30906,1.30924,1553.9400
06.06.2013 03:30:00.000,1.30924,1.30969,1.30895,1.30930,1323.0100
06.06.2013 03:45:00.000,1.30928,1.30955,1.30894,1.30955,1348.2400
06.06.2013 04:00:00.000,1.30956,1.31038,1.30947,1.31038,2755.4800
06.06.2013 04:15:00.000,1.31038,1.31060,1.31001,1.31044,2239.5200
06.06.2013 04:30:00.000,1.31043,1.31064,1.30983,1.31036,2195.5900
06.06.2013 04:45:00.000,1.31036,1.31051,1.31015,1.31037,949.8200
06.06.2013 05:00:00.000,1.31037,1.31088,1.30989,1.31007,2675.5100
06.06.2013 05:15:00.000,1.31008,1.31030,1.30972,1.31019,1985.5300
06.06.2013 05:30:00.000,1.31018,1.31041,1.30982,1.31009,1573.1300
06.06.2013 05:45:00.000,1.31009,1.31026,1.30981,1.31007,1483.0600
06.06.2013 06:00:00.000,1.31010,1.31088,1.30994,1.31063,2599.1800
06.06.2013 06:15:00.000,1.31063,1.31213,1.31025,1.31159,3481.8400
06.06.2013 06:30:00.000,1.31161,1.31204,1.31055,1.31124,3260.7500
06.06.2013 06:45:00.000,1.31125,1.31266,1.31125,1.31233,3754.3200
06.06.2013 07:00:00.000,1.31235,1.31257,1.31127,1.31160,4372.0200
06.06.2013 07:15:00.000,1.31159,1.31210,1.31122,1.31202,2949.1900
06.06.2013 07:30:00.000,1.31199,1.31202,1.31150,1.31180,2798.6600
06.06.2013 07:45:00.000,1.31180,1.31304,1.31180,1.31185,4441.0200
06.06.2013 08:00:00.000,1.31185,1.31280,1.31176,1.31201,4009.3000
06.06.2013 08:15:00.000,1.31200,1.31233,1.31168,1.31203,3120.8600
06.06.2013 08:30:00.000,1.31200,1.31302,1.31184,1.31284,3151.2000
06.06.2013 08:45:00.000,1.31284,1.31284,1.31241,1.31253,2669.8600
06.06.2013 09:00:00.000,1.31255,1.31255,1.31190,1.31209,3138.7900
06.06.2013 09:15:00.000,1.31208,1.31209,1.31160,1.31169,2846.0100
06.06.2013 09:30:00.000,1.31169,1.31217,1.31159,1.31209,2852.6600
06.06.2013 09:45:00.000,1.31209,1.31217,1.31135,1.31157,2784.2800
06.06.2013 10:00:00.000,1.31157,1.31196,1.31073,1.31179,3894.2700
06.06.2013 10:15:00.000,1.31180,1.31185,1.31151,1.31161,2213.8600
06.06.2013 10:30:00.000,1.31161,1.31182,1.31109,1.31128,2959.3400
06.06.2013 10:45:00.000,1.31132,1.31159,1.31118,1.31118,2598.2200
06.06.2013 11:00:00.000,1.31118,1.31233,1.31114,1.31211,3557.0400
06.06.2013 11:15:00.000,1.31209,1.31246,1.31138,1.31164,3306.5600
06.06.2013 11:30:00.000,1.31165,1.31177,1.31097,1.31126,3437.2600
06.06.2013 11:45:00.000,1.31124,1.31237,1.31108,1.31194,4133.3100
06.06.2013 12:00:00.000,1.31194,1.31214,1.31116,1.31185,3123.3900
06.06.2013 12:15:00.000,1.31183,1.31190,1.31115,1.31116,3609.8900
06.06.2013 12:30:00.000,1.31116,1.31409,1.30912,1.31347,10594.4601
06.06.2013 12:45:00.000,1.31353,1.31664,1.31158,1.31502,10442.5800
06.06.2013 13:00:00.000,1.31503,1.31566,1.31326,1.31485,8070.7600
