Time,Open,High,Low,Close,Volume,Temp,Day,Month,Year,Hour,Minutes
02.01.2013 07:30:00.000,1.32928,1.32931,1.32735,1.32794,2675.77,02.01.2013 07:30:00.000,02,01,2013,07,30
02.01.2013 07:45:00.000,1.32796,1.3283200000000002,1.32732,1.32732,1743.43,02.01.2013 07:45:00.000,02,01,2013,07,45
02.01.2013 08:00:00.000,1.3273,1.32817,1.32676,1.32703,3737.72,02.01.2013 08:00:00.000,02,01,2013,08,00
02.01.2013 08:15:00.000,1.32704,1.32812,1.32691,1.32796,2569.34,02.01.2013 08:15:00.000,02,01,2013,08,15
02.01.2013 08:30:00.000,1.32795,1.3291,1.3278299999999998,1.32879,2651.57,02.01.2013 08:30:00.000,02,01,2013,08,30
02.01.2013 08:45:00.000,1.32879,1.32879,1.3274299999999999,1.32797,2806.04,02.01.2013 08:45:00.000,02,01,2013,08,45
02.01.2013 09:00:00.000,1.32797,1.32867,1.32751,1.32754,2443.76,02.01.2013 09:00:00.000,02,01,2013,09,00
02.01.2013 09:15:00.000,1.32751,1.32788,1.32579,1.32607,3371.44,02.01.2013 09:15:00.000,02,01,2013,09,15
02.01.2013 09:30:00.000,1.32606,1.32625,1.32521,1.32605,3169.03,02.01.2013 09:30:00.000,02,01,2013,09,30
02.01.2013 09:45:00.000,1.32605,1.3267200000000001,1.3256,1.32645,2049.02,02.01.2013 09:45:00.000,02,01,2013,09,45
02.01.2013 10:00:00.000,1.32643,1.3264799999999999,1.32555,1.3262200000000002,2373.96,02.01.2013 10:00:00.000,02,01,2013,10,00
02.01.2013 10:15:00.000,1.3262200000000002,1.32647,1.3234,1.32405,3336.19,02.01.2013 10:15:00.000,02,01,2013,10,15
02.01.2013 10:30:00.000,1.3240399999999999,1.32495,1.32315,1.3248799999999998,3283.08,02.01.2013 10:30:00.000,02,01,2013,10,30
02.01.2013 10:45:00.000,1.3248799999999998,1.3248799999999998,1.32384,1.32451,2127.64,02.01.2013 10:45:00.000,02,01,2013,10,45
02.01.2013 11:00:00.000,1.3245200000000001,1.32493,1.32395,1.32487,3515.98,02.01.2013 11:00:00.000,02,01,2013,11,00
02.01.2013 11:15:00.000,1.32486,1.32548,1.32336,1.3238,3433.76,02.01.2013 11:15:00.000,02,01,2013,11,15
02.01.2013 11:30:00.000,1.3238,1.32471,1.32379,1.32439,2103.56,02.01.2013 11:30:00.000,02,01,2013,11,30
02.01.2013 11:45:00.000,1.32437,1.32514,1.324,1.32489,2252.4,02.01.2013 11:45:00.000,02,01,2013,11,45
02.01.2013 12:00:00.000,1.32492,1.32645,1.3249,1.3262,2372.64,02.01.2013 12:00:00.000,02,01,2013,12,00
02.01.2013 12:15:00.000,1.32623,1.3276,1.32599,1.32725,2292.76,02.01.2013 12:15:00.000,02,01,2013,12,15
02.01.2013 12:30:00.000,1.32725,1.32751,1.32647,1.32659,2136.36,02.01.2013 12:30:00.000,02,01,2013,12,30
02.01.2013 12:45:00.000,1.32657,1.32797,1.32647,1.3267200000000001,1799.68,02.01.2013 12:45:00.000,02,01,2013,12,45
02.01.2013 13:00:00.000,1.32671,1.32736,1.32605,1.32616,2260.61,02.01.2013 13:00:00.000,02,01,2013,13,00
02.01.2013 13:15:00.000,1.32615,1.32645,1.32574,1.32636,1931.81,02.01.2013 13:15:00.000,02,01,2013,13,15
02.01.2013 13:30:00.000,1.32637,1.3269,1.32617,1.32664,2022.16,02.01.2013 13:30:00.000,02,01,2013,13,30
02.01.2013 13:45:00.000,1.32663,1.32667,1.32455,1.32486,2673.31,02.01.2013 13:45:00.000,02,01,2013,13,45
02.01.2013 14:00:00.000,1.32482,1.32536,1.32418,1.32536,2072.65,02.01.2013 14:00:00.000,02,01,2013,14,00
02.01.2013 14:15:00.000,1.32536,1.32536,1.3237,1.32406,1939.8,02.01.2013 14:15:00.000,02,01,2013,14,15
02.01.2013 14:30:00.000,1.32406,1.32536,1.32389,1.32465,2993.59,02.01.2013 14:30:00.000,02,01,2013,14,30
02.01.2013 14:45:00.000,1.3246799999999999,1.32571,1.32457,1.3253700000000002,2153.53,02.01.2013 14:45:00.000,02,01,2013,14,45
02.01.2013 15:00:00.000,1.32541,1.3260299999999998,1.32518,1.3255700000000001,2232.29,02.01.2013 15:00:00.000,02,01,2013,15,00
02.01.2013 15:15:00.000,1.32558,1.3257,1.32455,1.3254,2273.18,02.01.2013 15:15:00.000,02,01,2013,15,15
02.01.2013 15:30:00.000,1.32538,1.3258299999999998,1.32515,1.3254700000000001,1787.34,02.01.2013 15:30:00.000,02,01,2013,15,30
02.01.2013 15:45:00.000,1.32544,1.32544,1.32378,1.32394,2589.71,02.01.2013 15:45:00.000,02,01,2013,15,45
02.01.2013 16:00:00.000,1.32392,1.3242200000000002,1.3201,1.32102,4228.49,02.01.2013 16:00:00.000,02,01,2013,16,00
02.01.2013 16:15:00.000,1.32101,1.32101,1.3185,1.31928,4583.2,02.01.2013 16:15:00.000,02,01,2013,16,15
02.01.2013 16:30:00.000,1.31929,1.31966,1.31849,1.319,2043.8,02.01.2013 16:30:00.000,02,01,2013,16,30
02.01.2013 16:45:00.000,1.319,1.31992,1.3189,1.3194700000000001,1695.24,02.01.2013 16:45:00.000,02,01,2013,16,45
02.01.2013 17:00:00.000,1.3195,1.3195,1.31788,1.31802,1791.74,02.01.2013 17:00:00.000,02,01,2013,17,00
02.01.2013 17:15:00.000,1.31802,1.31847,1.31579,1.31689,2349.74,02.01.2013 17:15:00.000,02,01,2013,17,15
02.01.2013 17:30:00.000,1.3169,1.31697,1.3161,1.31683,1883.39,02.01.2013 17:30:00.000,02,01,2013,17,30
02.01.2013 17:45:00.000,1.31683,1.31739,1.31673,1.31691,1487.49,02.01.2013 17:45:00.000,02,01,2013,17,45
02.01.2013 18:00:00.000,1.3169,1.31711,1.31577,1.3165200000000001,1569.49,02.01.2013 18:00:00.000,02,01,2013,18,00
02.01.2013 18:15:00.000,1.3165200000000001,1.31728,1.31623,1.31722,1219.58,02.01.2013 18:15:00.000,02,01,2013,18,15
02.01.2013 18:30:00.000,1.31722,1.31742,1.31695,1.31722,958.02,02.01.2013 18:30:00.000,02,01,2013,18,30
02.01.2013 18:45:00.000,1.31722,1.31722,1.31641,1.31643,823.92,02.01.2013 18:45:00.000,02,01,2013,18,45
02.01.2013 19:00:00.000,1.31641,1.3166,1.3157,1.3163200000000002,1368.38,02.01.2013 19:00:00.000,02,01,2013,19,00
02.01.2013 19:15:00.000,1.3163200000000002,1.31733,1.3163200000000002,1.31702,1734.93,02.01.2013 19:15:00.000,02,01,2013,19,15
02.01.2013 19:30:00.000,1.31704,1.31723,1.31663,1.3167200000000001,932.35,02.01.2013 19:30:00.000,02,01,2013,19,30
02.01.2013 19:45:00.000,1.3167200000000001,1.3175700000000001,1.3166200000000001,1.31754,1079.89,02.01.2013 19:45:00.000,02,01,2013,19,45
02.01.2013 20:00:00.000,1.31754,1.31781,1.31754,1.31771,1020.87,02.01.2013 20:00:00.000,02,01,2013,20,00
02.01.2013 20:15:00.000,1.31769,1.318,1.3175700000000001,1.31777,954.27,02.01.2013 20:15:00.000,02,01,2013,20,15
02.01.2013 20:30:00.000,1.31779,1.31798,1.3175299999999999,1.31786,839.44,02.01.2013 20:30:00.000,02,01,2013,20,30
02.01.2013 20:45:00.000,1.31786,1.31855,1.31759,1.31855,875.36,02.01.2013 20:45:00.000,02,01,2013,20,45
02.01.2013 21:00:00.000,1.3185799999999999,1.31901,1.31845,1.31874,855.65,02.01.2013 21:00:00.000,02,01,2013,21,00
02.01.2013 21:15:00.000,1.31874,1.3188600000000001,1.31826,1.31871,624.26,02.01.2013 21:15:00.000,02,01,2013,21,15
02.01.2013 21:30:00.000,1.31871,1.3187799999999998,1.31815,1.31821,676.56,02.01.2013 21:30:00.000,02,01,2013,21,30
02.01.2013 21:45:00.000,1.31821,1.3186200000000001,1.31821,1.31857,653.83,02.01.2013 21:45:00.000,02,01,2013,21,45
02.01.2013 22:00:00.000,1.3186,1.31882,1.31779,1.31807,479.01,02.01.2013 22:00:00.000,02,01,2013,22,00
02.01.2013 22:15:00.000,1.31803,1.3184799999999999,1.31798,1.3184799999999999,349.68,02.01.2013 22:15:00.000,02,01,2013,22,15
02.01.2013 22:30:00.000,1.31849,1.31869,1.3184,1.31846,645.7,02.01.2013 22:30:00.000,02,01,2013,22,30
02.01.2013 22:45:00.000,1.31846,1.31894,1.3184,1.31887,758.78,02.01.2013 22:45:00.000,02,01,2013,22,45
02.01.2013 23:00:00.000,1.31893,1.31893,1.318,1.31809,725.04,02.01.2013 23:00:00.000,02,01,2013,23,00
02.01.2013 23:15:00.000,1.3181100000000001,1.31817,1.31769,1.3177,434.54,02.01.2013 23:15:00.000,02,01,2013,23,15
02.01.2013 23:30:00.000,1.3177,1.3181100000000001,1.31769,1.31798,413.77,02.01.2013 23:30:00.000,02,01,2013,23,30
02.01.2013 23:45:00.000,1.31799,1.31837,1.3176700000000001,1.31833,597.23,02.01.2013 23:45:00.000,02,01,2013,23,45
03.01.2013 00:00:00.000,1.31836,1.31855,1.31807,1.31853,578.56,03.01.2013 00:00:00.000,03,01,2013,00,00
03.01.2013 00:15:00.000,1.31855,1.31887,1.31855,1.31869,524.27,03.01.2013 00:15:00.000,03,01,2013,00,15
03.01.2013 00:30:00.000,1.3186799999999999,1.31881,1.31833,1.31861,544.43,03.01.2013 00:30:00.000,03,01,2013,00,30
03.01.2013 00:45:00.000,1.3186,1.31883,1.31819,1.31825,562.37,03.01.2013 00:45:00.000,03,01,2013,00,45
03.01.2013 01:00:00.000,1.3182399999999999,1.3185,1.31687,1.31697,1082.91,03.01.2013 01:00:00.000,03,01,2013,01,00
03.01.2013 01:15:00.000,1.3169899999999999,1.31733,1.31626,1.3164200000000001,1025.0,03.01.2013 01:15:00.000,03,01,2013,01,15
03.01.2013 01:30:00.000,1.3164200000000001,1.31705,1.3164,1.31655,845.74,03.01.2013 01:30:00.000,03,01,2013,01,30
03.01.2013 01:45:00.000,1.31654,1.31711,1.31654,1.31708,618.69,03.01.2013 01:45:00.000,03,01,2013,01,45
03.01.2013 02:00:00.000,1.31708,1.3173700000000002,1.3166799999999999,1.31704,657.05,03.01.2013 02:00:00.000,03,01,2013,02,00
03.01.2013 02:15:00.000,1.31704,1.31724,1.3168799999999998,1.31695,588.41,03.01.2013 02:15:00.000,03,01,2013,02,15
03.01.2013 02:30:00.000,1.31695,1.31704,1.31681,1.3168799999999998,487.88,03.01.2013 02:30:00.000,03,01,2013,02,30
03.01.2013 02:45:00.000,1.3168799999999998,1.3168799999999998,1.31271,1.31271,3048.68,03.01.2013 02:45:00.000,03,01,2013,02,45
03.01.2013 03:00:00.000,1.31264,1.31331,1.31237,1.31312,2074.23,03.01.2013 03:00:00.000,03,01,2013,03,00
03.01.2013 03:15:00.000,1.3131,1.3134299999999999,1.31281,1.31318,1123.77,03.01.2013 03:15:00.000,03,01,2013,03,15
03.01.2013 03:30:00.000,1.31316,1.31351,1.31297,1.31351,894.61,03.01.2013 03:30:00.000,03,01,2013,03,30
03.01.2013 03:45:00.000,1.31351,1.31406,1.31341,1.31385,1225.24,03.01.2013 03:45:00.000,03,01,2013,03,45
03.01.2013 04:00:00.000,1.3138299999999998,1.3141200000000002,1.3137299999999998,1.31395,682.99,03.01.2013 04:00:00.000,03,01,2013,04,00
03.01.2013 04:15:00.000,1.3139299999999998,1.31397,1.31368,1.31389,536.78,03.01.2013 04:15:00.000,03,01,2013,04,15
03.01.2013 04:30:00.000,1.31392,1.31399,1.31379,1.31379,573.2,03.01.2013 04:30:00.000,03,01,2013,04,30
03.01.2013 04:45:00.000,1.3138,1.31389,1.31368,1.31372,513.71,03.01.2013 04:45:00.000,03,01,2013,04,45
03.01.2013 05:00:00.000,1.31374,1.31374,1.3132,1.31355,650.38,03.01.2013 05:00:00.000,03,01,2013,05,00
03.01.2013 05:15:00.000,1.31356,1.31403,1.31351,1.31365,834.27,03.01.2013 05:15:00.000,03,01,2013,05,15
03.01.2013 05:30:00.000,1.31364,1.3139299999999998,1.31344,1.3138100000000001,586.2,03.01.2013 05:30:00.000,03,01,2013,05,30
03.01.2013 05:45:00.000,1.31378,1.31388,1.31368,1.31388,301.13,03.01.2013 05:45:00.000,03,01,2013,05,45
03.01.2013 06:00:00.000,1.31387,1.3141399999999999,1.31386,1.3139100000000001,524.05,03.01.2013 06:00:00.000,03,01,2013,06,00
03.01.2013 06:15:00.000,1.3139,1.31467,1.31388,1.3145799999999999,805.02,03.01.2013 06:15:00.000,03,01,2013,06,15
03.01.2013 06:30:00.000,1.31457,1.31505,1.31455,1.31471,913.32,03.01.2013 06:30:00.000,03,01,2013,06,30
03.01.2013 06:45:00.000,1.31471,1.3148,1.31431,1.31454,912.12,03.01.2013 06:45:00.000,03,01,2013,06,45
03.01.2013 07:00:00.000,1.31453,1.31475,1.3140399999999999,1.31464,1535.06,03.01.2013 07:00:00.000,03,01,2013,07,00
03.01.2013 07:15:00.000,1.31463,1.31485,1.3143200000000002,1.3147,1226.92,03.01.2013 07:15:00.000,03,01,2013,07,15
03.01.2013 07:30:00.000,1.3147,1.31526,1.3142200000000002,1.31435,2253.47,03.01.2013 07:30:00.000,03,01,2013,07,30
03.01.2013 07:45:00.000,1.31435,1.31437,1.31338,1.31344,2671.47,03.01.2013 07:45:00.000,03,01,2013,07,45
03.01.2013 08:00:00.000,1.31345,1.31534,1.31344,1.31511,3226.17,03.01.2013 08:00:00.000,03,01,2013,08,00
03.01.2013 08:15:00.000,1.31512,1.3152,1.3145799999999999,1.31471,2680.91,03.01.2013 08:15:00.000,03,01,2013,08,15
03.01.2013 08:30:00.000,1.31472,1.31596,1.3145,1.31552,2253.4,03.01.2013 08:30:00.000,03,01,2013,08,30
03.01.2013 08:45:00.000,1.31551,1.31677,1.31538,1.3164,2486.64,03.01.2013 08:45:00.000,03,01,2013,08,45
03.01.2013 09:00:00.000,1.3164200000000001,1.31695,1.31629,1.3163,2041.23,03.01.2013 09:00:00.000,03,01,2013,09,00
03.01.2013 09:15:00.000,1.3163,1.31689,1.31585,1.31587,2430.46,03.01.2013 09:15:00.000,03,01,2013,09,15
03.01.2013 09:30:00.000,1.31587,1.31592,1.3148600000000001,1.31502,2464.9,03.01.2013 09:30:00.000,03,01,2013,09,30
03.01.2013 09:45:00.000,1.31501,1.31516,1.3145,1.3147,1836.98,03.01.2013 09:45:00.000,03,01,2013,09,45
03.01.2013 10:00:00.000,1.31467,1.31483,1.31095,1.31139,4533.3,03.01.2013 10:00:00.000,03,01,2013,10,00
03.01.2013 10:15:00.000,1.31138,1.31187,1.31081,1.31132,3528.76,03.01.2013 10:15:00.000,03,01,2013,10,15
03.01.2013 10:30:00.000,1.31132,1.3114299999999999,1.3094,1.31035,3596.98,03.01.2013 10:30:00.000,03,01,2013,10,30
03.01.2013 10:45:00.000,1.31035,1.31091,1.3094700000000001,1.30961,3699.1,03.01.2013 10:45:00.000,03,01,2013,10,45
03.01.2013 11:00:00.000,1.30961,1.31093,1.30942,1.31083,2980.43,03.01.2013 11:00:00.000,03,01,2013,11,00
03.01.2013 11:15:00.000,1.31083,1.31131,1.31036,1.31092,2579.77,03.01.2013 11:15:00.000,03,01,2013,11,15
03.01.2013 11:30:00.000,1.31092,1.3116700000000001,1.3105,1.3114299999999999,1981.19,03.01.2013 11:30:00.000,03,01,2013,11,30
03.01.2013 11:45:00.000,1.31141,1.31176,1.31121,1.31129,1721.47,03.01.2013 11:45:00.000,03,01,2013,11,45
03.01.2013 12:00:00.000,1.3112700000000002,1.31132,1.3097299999999998,1.31045,3300.38,03.01.2013 12:00:00.000,03,01,2013,12,00
03.01.2013 12:15:00.000,1.31045,1.31053,1.3082,1.30958,4437.84,03.01.2013 12:15:00.000,03,01,2013,12,15
03.01.2013 12:30:00.000,1.30956,1.31019,1.30916,1.30999,2292.97,03.01.2013 12:30:00.000,03,01,2013,12,30
03.01.2013 12:45:00.000,1.30998,1.3104,1.3095,1.3098100000000001,2483.85,03.01.2013 12:45:00.000,03,01,2013,12,45
03.01.2013 13:00:00.000,1.3098100000000001,1.31036,1.30975,1.31023,1956.38,03.01.2013 13:00:00.000,03,01,2013,13,00
03.01.2013 13:15:00.000,1.31024,1.31024,1.3086,1.30969,4343.2,03.01.2013 13:15:00.000,03,01,2013,13,15
03.01.2013 13:30:00.000,1.30969,1.31095,1.30961,1.3107,3191.59,03.01.2013 13:30:00.000,03,01,2013,13,30
03.01.2013 13:45:00.000,1.3107,1.3110700000000002,1.31044,1.3110700000000002,2692.37,03.01.2013 13:45:00.000,03,01,2013,13,45
03.01.2013 14:00:00.000,1.3110600000000001,1.31144,1.31067,1.31131,2600.33,03.01.2013 14:00:00.000,03,01,2013,14,00
03.01.2013 14:15:00.000,1.3113,1.3114700000000001,1.31049,1.31081,2045.44,03.01.2013 14:15:00.000,03,01,2013,14,15
03.01.2013 14:30:00.000,1.31079,1.3108,1.30946,1.30984,2994.48,03.01.2013 14:30:00.000,03,01,2013,14,30
03.01.2013 14:45:00.000,1.30984,1.31072,1.30971,1.31002,3463.41,03.01.2013 14:45:00.000,03,01,2013,14,45
03.01.2013 15:00:00.000,1.31002,1.3115299999999999,1.30996,1.3105200000000001,3412.43,03.01.2013 15:00:00.000,03,01,2013,15,00
03.01.2013 15:15:00.000,1.3105200000000001,1.31101,1.31006,1.31074,2117.21,03.01.2013 15:15:00.000,03,01,2013,15,15
03.01.2013 15:30:00.000,1.31074,1.3111,1.3104200000000001,1.31084,2241.07,03.01.2013 15:30:00.000,03,01,2013,15,30
03.01.2013 15:45:00.000,1.31083,1.31103,1.30885,1.30949,3078.37,03.01.2013 15:45:00.000,03,01,2013,15,45
03.01.2013 16:00:00.000,1.3095,1.31108,1.30936,1.3110700000000002,3063.32,03.01.2013 16:00:00.000,03,01,2013,16,00
03.01.2013 16:15:00.000,1.3110700000000002,1.31202,1.31092,1.3109600000000001,3574.35,03.01.2013 16:15:00.000,03,01,2013,16,15
03.01.2013 16:30:00.000,1.3109600000000001,1.31126,1.31074,1.31112,1744.65,03.01.2013 16:30:00.000,03,01,2013,16,30
03.01.2013 16:45:00.000,1.31113,1.31124,1.31082,1.31093,1468.23,03.01.2013 16:45:00.000,03,01,2013,16,45
03.01.2013 17:00:00.000,1.31097,1.3110700000000002,1.3105,1.31095,1539.63,03.01.2013 17:00:00.000,03,01,2013,17,00
03.01.2013 17:15:00.000,1.31095,1.31129,1.31093,1.31124,1510.34,03.01.2013 17:15:00.000,03,01,2013,17,15
03.01.2013 17:30:00.000,1.31124,1.3113,1.31083,1.31121,996.8,03.01.2013 17:30:00.000,03,01,2013,17,30
03.01.2013 17:45:00.000,1.31121,1.31131,1.3110899999999999,1.31114,883.04,03.01.2013 17:45:00.000,03,01,2013,17,45
03.01.2013 18:00:00.000,1.31113,1.31122,1.31093,1.31102,649.58,03.01.2013 18:00:00.000,03,01,2013,18,00
03.01.2013 18:15:00.000,1.311,1.3111700000000002,1.31093,1.31095,624.93,03.01.2013 18:15:00.000,03,01,2013,18,15
03.01.2013 18:30:00.000,1.31094,1.31103,1.3107600000000001,1.31087,822.31,03.01.2013 18:30:00.000,03,01,2013,18,30
03.01.2013 18:45:00.000,1.3108799999999998,1.31111,1.31056,1.31057,913.38,03.01.2013 18:45:00.000,03,01,2013,18,45
03.01.2013 19:00:00.000,1.31057,1.31057,1.3062,1.30719,6660.59,03.01.2013 19:00:00.000,03,01,2013,19,00
03.01.2013 19:15:00.000,1.30721,1.30745,1.30592,1.30663,3492.52,03.01.2013 19:15:00.000,03,01,2013,19,15
03.01.2013 19:30:00.000,1.3066200000000001,1.30664,1.30576,1.30645,2495.72,03.01.2013 19:30:00.000,03,01,2013,19,30
03.01.2013 19:45:00.000,1.30646,1.30684,1.30609,1.30611,1712.76,03.01.2013 19:45:00.000,03,01,2013,19,45
03.01.2013 20:00:00.000,1.3061200000000002,1.30646,1.30605,1.30616,1112.23,03.01.2013 20:00:00.000,03,01,2013,20,00
03.01.2013 20:15:00.000,1.30615,1.30623,1.30525,1.30571,2270.05,03.01.2013 20:15:00.000,03,01,2013,20,15
03.01.2013 20:30:00.000,1.30571,1.30571,1.3047799999999998,1.30524,1996.93,03.01.2013 20:30:00.000,03,01,2013,20,30
03.01.2013 20:45:00.000,1.30525,1.3058299999999998,1.30525,1.30539,1378.44,03.01.2013 20:45:00.000,03,01,2013,20,45
03.01.2013 21:00:00.000,1.3054,1.3055,1.305,1.30511,932.95,03.01.2013 21:00:00.000,03,01,2013,21,00
03.01.2013 21:15:00.000,1.30511,1.30525,1.30467,1.30522,1129.11,03.01.2013 21:15:00.000,03,01,2013,21,15
03.01.2013 21:30:00.000,1.30522,1.3053,1.30498,1.30519,683.75,03.01.2013 21:30:00.000,03,01,2013,21,30
03.01.2013 21:45:00.000,1.3051700000000002,1.30534,1.30475,1.30484,706.84,03.01.2013 21:45:00.000,03,01,2013,21,45
03.01.2013 22:00:00.000,1.3048600000000001,1.30521,1.30455,1.30485,434.42,03.01.2013 22:00:00.000,03,01,2013,22,00
03.01.2013 22:15:00.000,1.30485,1.30485,1.30403,1.30416,1073.13,03.01.2013 22:15:00.000,03,01,2013,22,15
03.01.2013 22:30:00.000,1.30416,1.30453,1.3024,1.30308,1647.94,03.01.2013 22:30:00.000,03,01,2013,22,30
03.01.2013 22:45:00.000,1.3031,1.3041399999999999,1.30302,1.30361,1355.67,03.01.2013 22:45:00.000,03,01,2013,22,45
03.01.2013 23:00:00.000,1.3036299999999998,1.30433,1.3036299999999998,1.30417,1100.04,03.01.2013 23:00:00.000,03,01,2013,23,00
03.01.2013 23:15:00.000,1.30417,1.30456,1.3041399999999999,1.3045200000000001,703.52,03.01.2013 23:15:00.000,03,01,2013,23,15
03.01.2013 23:30:00.000,1.3045200000000001,1.30531,1.30396,1.30399,1278.36,03.01.2013 23:30:00.000,03,01,2013,23,30
03.01.2013 23:45:00.000,1.30399,1.304,1.3022200000000002,1.30243,1884.96,03.01.2013 23:45:00.000,03,01,2013,23,45
04.01.2013 00:00:00.000,1.3024,1.30382,1.3024,1.30372,1340.13,04.01.2013 00:00:00.000,04,01,2013,00,00
04.01.2013 00:15:00.000,1.30372,1.3039399999999999,1.3033299999999999,1.30393,863.41,04.01.2013 00:15:00.000,04,01,2013,00,15
04.01.2013 00:30:00.000,1.30392,1.3040200000000002,1.30344,1.3035299999999999,844.9,04.01.2013 00:30:00.000,04,01,2013,00,30
04.01.2013 00:45:00.000,1.3035299999999999,1.3035700000000001,1.30189,1.3019100000000001,1432.81,04.01.2013 00:45:00.000,04,01,2013,00,45
04.01.2013 01:00:00.000,1.30193,1.30274,1.3019100000000001,1.30256,1339.81,04.01.2013 01:00:00.000,04,01,2013,01,00
04.01.2013 01:15:00.000,1.30256,1.3033700000000001,1.30256,1.3033700000000001,1285.64,04.01.2013 01:15:00.000,04,01,2013,01,15
04.01.2013 01:30:00.000,1.30336,1.30341,1.30239,1.3032,1472.06,04.01.2013 01:30:00.000,04,01,2013,01,30
04.01.2013 01:45:00.000,1.3032,1.3037,1.30287,1.30355,887.73,04.01.2013 01:45:00.000,04,01,2013,01,45
04.01.2013 02:00:00.000,1.30355,1.30356,1.30294,1.30305,760.76,04.01.2013 02:00:00.000,04,01,2013,02,00
04.01.2013 02:15:00.000,1.30303,1.3032700000000002,1.30277,1.30306,648.43,04.01.2013 02:15:00.000,04,01,2013,02,15
04.01.2013 02:30:00.000,1.30306,1.3031,1.3023,1.30256,881.34,04.01.2013 02:30:00.000,04,01,2013,02,30
